Timestamp,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2017-07-30T21:00:00,96.60466667,1088.59,,,0.9,,6,7
2017-07-30T22:00:00,78.1015,717.92,,,0.85,,6,7
2017-07-30T23:00:00,61.55183333,538.545,,,0.895,,6,7
2017-07-31T00:00:00,34.486,359.17,,,0.94,,0,7
2017-07-31T01:00:00,1.229666667,3958.37,,,0.97,,0,7
2017-07-31T02:00:00,9.253166667,2641.93,,,0.89,,0,7
2017-07-31T03:00:00,51.015,1325.49,,,0.81,,0,7
2017-07-31T04:00:00,46.42666667,399.86,,,1.48,,0,7
2017-07-31T05:00:00,78.20783333,420.81,,,1.26,,0,7
2017-07-31T06:00:00,92.24383333,441.76,,,1.04,,0,7
2017-07-31T07:00:00,96.66216667,2057.84,,,0.85,,0,7
2017-07-31T08:00:00,82.66866667,1951.285,,,0.765,,0,7
2017-07-31T09:00:00,55.06,1844.73,,,0.68,,0,7
2017-07-31T10:00:00,36.03146667,1521.23,,,2.31,,0,7
2017-07-31T11:00:00,17.00293333,1180.346667,,,2.6966666669999997,,0,7
2017-07-31T12:00:00,-2.0256,839.4633332999998,,,3.083333333,,0,7
2017-07-31T13:00:00,-21.05413333,498.58,,,3.47,,0,7
2017-07-31T14:00:00,-40.08266667,3428.41,,,2.9375,,0,7
2017-07-31T15:00:00,-46.88633333,6358.24,,,2.405,,0,7
2017-07-31T16:00:00,-52.343999999999994,9288.07,,,1.8725,,0,7
2017-07-31T17:00:00,1.5723333330000002,12217.9,,,1.34,,0,7
2017-07-31T18:00:00,58.5335,9869.9275,,,1.2425,,0,7
2017-07-31T19:00:00,100.4981667,7521.955,,,1.145,,0,7
2017-07-31T20:00:00,102.9623333,5173.9825,,,1.0475,,0,7
2017-07-31T21:00:00,100.7285,2826.01,,,0.95,,0,7
2017-07-31T22:00:00,102.7011667,2208.09,,,0.9925,,0,7
2017-07-31T23:00:00,63.32116667,1590.17,,,1.035,,0,7
2017-08-01T00:00:00,42.5025,972.25,,,1.0775,,1,8
2017-08-01T01:00:00,-0.22899999999999998,354.33,,,1.12,,1,8
2017-08-01T02:00:00,-8.000166667,424.4825,,,1.1275,,1,8
2017-08-01T03:00:00,0.414,494.635,,,1.135,,1,8
2017-08-01T04:00:00,4.581333333,564.7875,,,1.1425,,1,8
2017-08-01T05:00:00,50.34433333,634.94,,,1.15,,1,8
2017-08-01T06:00:00,93.2085,714.8525,,,1.18,,1,8
2017-08-01T07:00:00,103.7303333,794.765,,,1.21,,1,8
2017-08-01T08:00:00,78.56416667,874.6775,,,1.24,,1,8
2017-08-01T09:00:00,56.32875,954.59,,,1.27,,1,8
2017-08-01T10:00:00,42.32595833,2211.24125,,,1.40375,,1,8
2017-08-01T11:00:00,28.32316667,3467.8925,,,1.5375,,1,8
2017-08-01T12:00:00,14.320375,4724.54375,,,1.67125,,1,8
2017-08-01T13:00:00,0.317583333,5981.195,,,1.805,,1,8
2017-08-01T14:00:00,-13.68520833,7237.84625,,,1.93875,,1,8
2017-08-01T15:00:00,-27.688000000000002,8494.4975,,,2.0725,,1,8
2017-08-01T16:00:00,-43.79466667,9751.14875,,,2.20625,,1,8
2017-08-01T17:00:00,-70.65266667,11007.8,,,2.34,,1,8
2017-08-01T18:00:00,5.037833333,8869.975,,,2.0825,,1,8
2017-08-01T19:00:00,83.24366667,6732.15,,,1.825,,1,8
2017-08-01T20:00:00,105.39816670000002,4594.325,,,1.5675,,1,8
2017-08-01T21:00:00,104.6673333,2456.5,,,1.31,,1,8
2017-08-01T22:00:00,107.41183329999998,1900.7275,,,1.425,,1,8
2017-08-01T23:00:00,80.11916667,1344.955,,,1.54,,1,8
2017-08-02T00:00:00,46.31100000000001,789.1825,,,1.655,,2,8
2017-08-02T01:00:00,21.122,233.41,,,1.77,,2,8
2017-08-02T02:00:00,-4.067,779.5125,,,1.675,,2,8
2017-08-02T03:00:00,-9.0215,1325.615,,,1.58,,2,8
2017-08-02T04:00:00,-23.47933333,1871.7175,,,1.485,,2,8
2017-08-02T05:00:00,-14.80766667,2417.82,,,1.39,,2,8
2017-08-02T06:00:00,55.56533333,1871.1975,,,1.4975,,2,8
2017-08-02T07:00:00,93.98283333,1324.575,,,1.605,,2,8
2017-08-02T08:00:00,55.02733333,777.9525,,,1.7125,,2,8
2017-08-02T09:00:00,48.95399999999999,231.33,,,1.82,,2,8
2017-08-02T10:00:00,34.55483333,982.22125,,,2.06,,2,8
2017-08-02T11:00:00,20.15566667,1733.1125,,,2.3,,2,8
2017-08-02T12:00:00,5.7565,2484.00375,,,2.54,,2,8
2017-08-02T13:00:00,-8.642666667,3234.895,,,2.78,,2,8
2017-08-02T14:00:00,-23.04183333,3985.78625,,,3.02,,2,8
2017-08-02T15:00:00,-37.441,4736.6775,,,3.26,,2,8
2017-08-02T16:00:00,-56.41266667,5487.56875,,,3.5,,2,8
2017-08-02T17:00:00,-78.66383333,6238.46,,,3.74,,2,8
2017-08-02T18:00:00,-35.66566667,5240.5,,,3.265,,2,8
2017-08-02T19:00:00,44.5375,4242.54,,,2.79,,2,8
2017-08-02T20:00:00,112.90066670000002,3244.58,,,2.315,,2,8
2017-08-02T21:00:00,137.3571667,2246.62,,,1.84,,2,8
2017-08-02T22:00:00,116.163,1716.96,,,1.85,,2,8
2017-08-02T23:00:00,105.75083329999998,1187.3,,,1.86,,2,8
2017-08-03T00:00:00,71.351,657.64,,,1.87,,3,8
2017-08-03T01:00:00,44.82466667,127.98,,,1.88,,3,8
2017-08-03T02:00:00,18.29833333,188.175,,,1.785,,3,8
2017-08-03T03:00:00,-8.228,248.37,,,1.69,,3,8
2017-08-03T04:00:00,-17.65616667,308.565,,,1.595,,3,8
2017-08-03T05:00:00,-44.75683333,368.76,,,1.5,,3,8
2017-08-03T06:00:00,12.735999999999999,349.07,,,1.485,,3,8
2017-08-03T07:00:00,97.21433333,329.38,,,1.47,,3,8
2017-08-03T08:00:00,86.06200000000001,309.69,,,1.455,,3,8
2017-08-03T09:00:00,61.648,290.0,,,1.44,,3,8
2017-08-03T10:00:00,36.234,674.16625,,,1.93625,,3,8
2017-08-03T11:00:00,19.24258333,1058.3325,,,2.4325,,3,8
2017-08-03T12:00:00,2.2511666669999997,1442.49875,,,2.92875,,3,8
2017-08-03T13:00:00,-14.74025,1826.665,,,3.425,,3,8
2017-08-03T14:00:00,-31.73166667,2210.83125,,,3.92125,,3,8
2017-08-03T15:00:00,-48.72308333,2594.9975,,,4.4175,,3,8
2017-08-03T16:00:00,-65.7145,2979.16375,,,4.91375,,3,8
2017-08-03T17:00:00,-83.31133333,3363.33,,,5.41,,3,8
2017-08-03T18:00:00,-84.28216667,3559.27,,,4.865,,3,8
2017-08-03T19:00:00,-20.48133333,3755.21,,,4.32,,3,8
2017-08-03T20:00:00,76.83816667,3951.15,,,3.775,,3,8
2017-08-03T21:00:00,134.22183330000001,4147.09,,,3.23,,3,8
2017-08-03T22:00:00,133.0571667,3158.51,,,3.1,,3,8
2017-08-03T23:00:00,124.55833329999999,2169.93,,,2.97,,3,8
2017-08-04T00:00:00,88.40899999999999,1181.35,,,2.84,,4,8
2017-08-04T01:00:00,62.1689,192.77,,,2.71,,4,8
2017-08-04T02:00:00,35.9288,185.255,,,2.76,,4,8
2017-08-04T03:00:00,9.6887,177.74,,,2.81,,4,8
2017-08-04T04:00:00,-16.5514,170.225,,,2.86,,4,8
2017-08-04T05:00:00,-22.3255,162.71,,,2.91,,4,8
2017-08-04T06:00:00,-28.77516667,141.955,,,2.6075,,4,8
2017-08-04T07:00:00,45.69283333,121.2,,,2.305,,4,8
2017-08-04T08:00:00,83.11666667,100.445,,,2.0025,,4,8
2017-08-04T09:00:00,64.82183333,79.69,,,1.7,,4,8
2017-08-04T10:00:00,56.0015,130.61625,,,2.0375,,4,8
2017-08-04T11:00:00,34.67028571,181.5425,,,2.375,,4,8
2017-08-04T12:00:00,13.33907143,232.46875,,,2.7125,,4,8
2017-08-04T13:00:00,-7.992142857,283.395,,,3.05,,4,8
2017-08-04T14:00:00,-29.32335714,334.32125,,,3.3875,,4,8
2017-08-04T15:00:00,-50.65457143,385.2475,,,3.725,,4,8
2017-08-04T16:00:00,-71.98578571,436.17375,,,4.0625,,4,8
2017-08-04T17:00:00,-93.31700000000001,487.1,,,4.4,,4,8
2017-08-04T18:00:00,-108.39483329999999,1564.1825,,,4.055,,4,8
2017-08-04T19:00:00,-78.28683333,2641.265,,,3.71,,4,8
2017-08-04T20:00:00,29.95216667,3718.3475,,,3.365,,4,8
2017-08-04T21:00:00,134.2226667,4795.43,,,3.02,,4,8
2017-08-04T22:00:00,147.6203333,3643.4525,,,2.93,,4,8
2017-08-04T23:00:00,126.7165,2491.475,,,2.84,,4,8
2017-08-05T00:00:00,103.5143333,1339.4975,,,2.75,,5,8
2017-08-05T01:00:00,63.45,187.52,,,2.66,,5,8
2017-08-05T02:00:00,36.72066667,158.27,,,3.3325,,5,8
2017-08-05T03:00:00,9.991333333,129.02,,,4.005,,5,8
2017-08-05T04:00:00,-16.738,99.77,,,4.6775,,5,8
2017-08-05T05:00:00,-25.55916667,70.52,,,5.35,,5,8
2017-08-05T06:00:00,-28.6125,76.2825,,,4.6825,,5,8
2017-08-05T07:00:00,8.589333332999999,82.045,,,4.015,,5,8
2017-08-05T08:00:00,80.04583333,87.8075,,,3.3475,,5,8
2017-08-05T09:00:00,76.46566667,93.57,,,2.68,,5,8
2017-08-05T10:00:00,68.8845,108.095,,,2.78,,5,8
2017-08-05T11:00:00,45.50807143,122.62,,,2.88,,5,8
2017-08-05T12:00:00,22.13164286,137.145,,,2.98,,5,8
2017-08-05T13:00:00,-1.244785714,151.67,,,3.08,,5,8
2017-08-05T14:00:00,-24.62121429,166.195,,,3.18,,5,8
2017-08-05T15:00:00,-47.99764286,180.72,,,3.28,,5,8
2017-08-05T16:00:00,-71.37407143,195.245,,,3.38,,5,8
2017-08-05T17:00:00,-94.7505,209.77,,,3.48,,5,8
2017-08-05T18:00:00,-117.96433329999999,1864.4625,,,3.3275,,5,8
2017-08-05T19:00:00,-109.27600000000001,3519.155,,,3.175,,5,8
2017-08-05T20:00:00,-26.5495,5173.8475,,,3.0225,,5,8
2017-08-05T21:00:00,125.21466670000001,6828.54,,,2.87,,5,8
2017-08-05T22:00:00,151.6011667,5195.35,,,3.0125,,5,8
2017-08-05T23:00:00,130.8238333,3562.16,,,3.155,,5,8
2017-08-06T00:00:00,121.096,1928.97,,,3.2975,,6,8
2017-08-06T01:00:00,53.6635,295.78,,,3.44,,6,8
2017-08-06T02:00:00,32.049375,240.1975,,,3.1875,,6,8
2017-08-06T03:00:00,10.43525,184.615,,,2.935,,6,8
2017-08-06T04:00:00,-11.178875,129.0325,,,2.6825,,6,8
2017-08-06T05:00:00,-32.793,73.45,,,2.43,,6,8
2017-08-06T06:00:00,-38.1245,188.9725,,,2.2775,,6,8
2017-08-06T07:00:00,-15.3315,304.495,,,2.125,,6,8
2017-08-06T08:00:00,62.94033333,420.0175,,,1.9725,,6,8
2017-08-06T09:00:00,100.7131667,535.54,,,1.82,,6,8
2017-08-06T10:00:00,83.73466667,478.8675,,,2.7,,6,8
2017-08-06T11:00:00,56.1945,422.195,,,3.58,,6,8
2017-08-06T12:00:00,24.66591667,365.5225,,,4.46,,6,8
2017-08-06T13:00:00,-6.862666667,308.85,,,5.34,,6,8
2017-08-06T14:00:00,-38.39125,252.1775,,,6.22,,6,8
2017-08-06T15:00:00,-69.91983333,195.505,,,7.1,,6,8
2017-08-06T16:00:00,-101.4484167,138.8325,,,7.98,,6,8
2017-08-06T17:00:00,-132.977,82.16,,,8.86,,6,8
2017-08-06T18:00:00,-124.7855,3868.12,,,7.4175,,6,8
2017-08-06T19:00:00,-119.38416670000001,7654.08,,,5.975,,6,8
2017-08-06T20:00:00,-79.8255,11440.04,,,4.5325,,6,8
2017-08-06T21:00:00,63.5325,15226.0,,,3.09,,6,8
2017-08-06T22:00:00,164.584,11536.6525,,,3.4025,,6,8
2017-08-06T23:00:00,139.7186667,7847.305,,,3.715,,6,8
2017-08-07T00:00:00,114.83933329999999,4157.9575,,,4.0275,,0,8
2017-08-07T01:00:00,73.37933333,468.61,,,4.34,,0,8
2017-08-07T02:00:00,46.53808333,371.07,,,3.755,,0,8
2017-08-07T03:00:00,19.69683333,273.53,,,3.17,,0,8
2017-08-07T04:00:00,-7.144416667000001,175.99,,,2.585,,0,8
2017-08-07T05:00:00,-33.98566667,78.45,,,2.0,,0,8
2017-08-07T06:00:00,-32.31383333,165.215,,,1.92,,0,8
2017-08-07T07:00:00,-36.7985,251.98,,,1.84,,0,8
2017-08-07T08:00:00,18.688,338.745,,,1.76,,0,8
2017-08-07T09:00:00,93.10799999999999,425.51,,,1.68,,0,8
2017-08-07T10:00:00,99.36966667,2038.7508329999998,,,1.7875,,0,8
2017-08-07T11:00:00,69.5942,3651.9916670000002,,,1.895,,0,8
2017-08-07T12:00:00,43.21252857,5265.2325,,,2.0025,,0,8
2017-08-07T13:00:00,16.83085714,6878.473333,,,2.11,,0,8
2017-08-07T14:00:00,-9.550814286,8491.714167,,,2.2175,,0,8
2017-08-07T15:00:00,-35.93248571,10104.955,,,2.325,,0,8
2017-08-07T16:00:00,-62.31415714,11718.19583,,,2.4325,,0,8
2017-08-07T17:00:00,-88.69582857,13331.436670000001,,,2.54,,0,8
2017-08-07T18:00:00,-115.0775,14944.6775,,,2.6475,,0,8
2017-08-07T19:00:00,-124.49616670000002,16557.91833,,,2.755,,0,8
2017-08-07T20:00:00,-106.169,18171.15917,,,2.8625,,0,8
2017-08-07T21:00:00,-10.74866667,19784.4,,,2.97,,0,8
2017-08-07T22:00:00,155.9563333,15083.3975,,,3.2525,,0,8
2017-08-07T23:00:00,153.7281667,10382.395,,,3.535,,0,8
2017-08-08T00:00:00,141.19316669999998,5681.3925,,,3.8175,,1,8
2017-08-08T01:00:00,107.85083329999999,980.39,,,4.1,,1,8
2017-08-08T02:00:00,65.903,756.45,,,3.72,,1,8
2017-08-08T03:00:00,40.2722,532.51,,,3.34,,1,8
2017-08-08T04:00:00,14.6414,308.57,,,2.96,,1,8
2017-08-08T05:00:00,-10.9894,84.63,,,2.58,,1,8
2017-08-08T06:00:00,-36.6202,421.9825,,,2.365,,1,8
2017-08-08T07:00:00,-27.4595,759.335,,,2.15,,1,8
2017-08-08T08:00:00,-13.40016667,1096.6875,,,1.935,,1,8
2017-08-08T09:00:00,45.15733333,1434.04,,,1.72,,1,8
2017-08-08T10:00:00,101.5181667,1110.3775,,,2.0125,,1,8
2017-08-08T11:00:00,84.37233333,786.715,,,2.305,,1,8
2017-08-08T12:00:00,50.48,463.0525,,,2.5975,,1,8
2017-08-08T13:00:00,22.47233333,139.39,,,2.89,,1,8
2017-08-08T14:00:00,-5.535333333,2260.46625,,,3.0625,,1,8
2017-08-08T15:00:00,-33.543,4381.5425,,,3.235,,1,8
2017-08-08T16:00:00,-61.55066667,6502.61875,,,3.4075,,1,8
2017-08-08T17:00:00,-89.55833333,8623.695,,,3.58,,1,8
2017-08-08T18:00:00,-117.566,10744.77125,,,3.7525,,1,8
2017-08-08T19:00:00,-130.1025,12865.8475,,,3.925,,1,8
2017-08-08T20:00:00,-129.7853333,14986.92375,,,4.0975,,1,8
2017-08-08T21:00:00,-78.7135,17108.0,,,4.27,,1,8
2017-08-08T22:00:00,73.01216667,13146.405,,,4.91,,1,8
2017-08-08T23:00:00,160.4878333,9184.81,,,5.55,,1,8
2017-08-09T00:00:00,140.24433330000002,5223.215,,,6.19,,2,8
2017-08-09T01:00:00,128.1218333,1261.62,,,6.83,,2,8
2017-08-09T02:00:00,87.449,968.3575,,,6.2275,,2,8
2017-08-09T03:00:00,56.0335,675.095,,,5.625,,2,8
2017-08-09T04:00:00,24.618000000000002,381.8325,,,5.0225,,2,8
2017-08-09T05:00:00,-6.7975,88.57,,,4.42,,2,8
2017-08-09T06:00:00,-38.213,2363.155,,,3.8775,,2,8
2017-08-09T07:00:00,-41.16033333,4637.74,,,3.335,,2,8
2017-08-09T08:00:00,-53.50133333,6912.325,,,2.7925,,2,8
2017-08-09T09:00:00,-11.800999999999998,9186.91,,,2.25,,2,8
2017-08-09T10:00:00,103.4051667,6976.265,,,2.5875,,2,8
2017-08-09T11:00:00,125.85083329999999,4765.62,,,2.925,,2,8
2017-08-09T12:00:00,94.96,2554.975,,,3.2625,,2,8
2017-08-09T13:00:00,28.408,344.33,,,3.6,,2,8
2017-08-09T14:00:00,4.781266667,1858.96375,,,3.99625,,2,8
2017-08-09T15:00:00,-18.84546667,3373.5975,,,4.3925,,2,8
2017-08-09T16:00:00,-42.4722,4888.23125,,,4.78875,,2,8
2017-08-09T17:00:00,-66.09893333,6402.865,,,5.185,,2,8
2017-08-09T18:00:00,-89.72566667,7917.49875,,,5.58125,,2,8
2017-08-09T19:00:00,-113.3524,9432.1325,,,5.9775,,2,8
2017-08-09T20:00:00,-128.666,10946.76625,,,6.37375,,2,8
2017-08-09T21:00:00,-109.56783329999999,12461.4,,,6.77,,2,8
2017-08-09T22:00:00,-23.28033333,10143.4475,,,6.25,,2,8
2017-08-09T23:00:00,132.4201667,7825.495,,,5.73,,2,8
2017-08-10T00:00:00,159.709,5507.5425,,,5.21,,3,8
2017-08-10T01:00:00,139.92366669999998,3189.59,,,4.69,,3,8
2017-08-10T02:00:00,116.47066670000001,2439.97,,,4.0425,,3,8
2017-08-10T03:00:00,71.62325,1690.35,,,3.395,,3,8
2017-08-10T04:00:00,39.65760417,940.73,,,2.7475,,3,8
2017-08-10T05:00:00,7.691958333,191.11,,,2.1,,3,8
2017-08-10T06:00:00,-24.2736875,3441.5075,,,2.045,,3,8
2017-08-10T07:00:00,-56.23933333,6691.905,,,1.99,,3,8
2017-08-10T08:00:00,-65.7175,9942.3025,,,1.935,,3,8
2017-08-10T09:00:00,-40.81133333,13192.7,,,1.88,,3,8
2017-08-10T10:00:00,49.55166667,10365.94,,,2.0325,,3,8
2017-08-10T11:00:00,108.26916670000001,7539.18,,,2.185,,3,8
2017-08-10T12:00:00,77.41116667,4712.42,,,2.3375,,3,8
2017-08-10T13:00:00,81.1776,1885.66,,,2.49,,3,8
2017-08-10T14:00:00,52.98511111,3189.6775,,,3.12375,,3,8
2017-08-10T15:00:00,24.79262222,4493.695,,,3.7575,,3,8
2017-08-10T16:00:00,-3.399866667,5797.7125,,,4.39125,,3,8
2017-08-10T17:00:00,-31.59235556,7101.73,,,5.025,,3,8
2017-08-10T18:00:00,-59.78484444,8405.7475,,,5.65875,,3,8
2017-08-10T19:00:00,-87.97733333,9709.765,,,6.2925,,3,8
2017-08-10T20:00:00,-104.861,11013.7825,,,6.92625,,3,8
2017-08-10T21:00:00,-101.4766667,12317.8,,,7.56,,3,8
2017-08-10T22:00:00,-66.554,10455.3175,,,7.595,,3,8
2017-08-10T23:00:00,51.90716667,8592.835,,,7.63,,3,8
2017-08-11T00:00:00,139.8275,6730.3525,,,7.665,,4,8
2017-08-11T01:00:00,138.5548333,4867.87,,,7.7,,4,8
2017-08-11T02:00:00,129.99566670000002,3700.495,,,6.62,,4,8
2017-08-11T03:00:00,100.3475,2533.12,,,5.54,,4,8
2017-08-11T04:00:00,68.426,1365.745,,,4.46,,4,8
2017-08-11T05:00:00,39.42833333,198.37,,,3.38,,4,8
2017-08-11T06:00:00,10.43066667,792.4375,,,3.145,,4,8
2017-08-11T07:00:00,-18.567,1386.505,,,2.91,,4,8
2017-08-11T08:00:00,-25.05616667,1980.5725,,,2.675,,4,8
2017-08-11T09:00:00,-53.79966667,2574.64,,,2.44,,4,8
2017-08-11T10:00:00,-27.19816667,2302.055,,,2.3275,,4,8
2017-08-11T11:00:00,65.45116667,2029.47,,,2.215,,4,8
2017-08-11T12:00:00,94.4625,1756.885,,,2.1025,,4,8
2017-08-11T13:00:00,77.34316667,1484.3,,,1.99,,4,8
2017-08-11T14:00:00,52.95025,2440.87125,,,2.1325,,4,8
2017-08-11T15:00:00,30.2532,3397.4425,,,2.275,,4,8
2017-08-11T16:00:00,7.55615,4354.01375,,,2.4175,,4,8
2017-08-11T17:00:00,-15.1409,5310.585,,,2.56,,4,8
2017-08-11T18:00:00,-37.83795,6267.15625,,,2.7025,,4,8
2017-08-11T19:00:00,-60.535,7223.7275,,,2.845,,4,8
2017-08-11T20:00:00,-84.641,8180.29875,,,2.9875,,4,8
2017-08-11T21:00:00,-88.92516667,9136.87,,,3.13,,4,8
2017-08-11T22:00:00,-74.6685,8127.845,,,2.86,,4,8
2017-08-11T23:00:00,-10.95916667,7118.82,,,2.59,,4,8
2017-08-12T00:00:00,105.63633329999999,6109.795,,,2.32,,5,8
2017-08-12T01:00:00,120.82066670000002,5100.77,,,2.05,,5,8
2017-08-12T02:00:00,126.76116670000002,3926.8525,,,2.12,,5,8
2017-08-12T03:00:00,105.1835,2752.935,,,2.19,,5,8
2017-08-12T04:00:00,73.2636,1579.0175,,,2.26,,5,8
2017-08-12T05:00:00,50.0317,405.1,,,2.33,,5,8
2017-08-12T06:00:00,26.7998,383.9475,,,2.2875,,5,8
2017-08-12T07:00:00,3.5679,362.795,,,2.245,,5,8
2017-08-12T08:00:00,-19.664,341.6425,,,2.2025,,5,8
2017-08-12T09:00:00,-23.83733333,320.49,,,2.16,,5,8
2017-08-12T10:00:00,-17.70916667,379.175,,,2.08,,5,8
2017-08-12T11:00:00,16.28133333,437.86,,,2.0,,5,8
2017-08-12T12:00:00,67.91199999999999,496.545,,,1.92,,5,8
2017-08-12T13:00:00,94.65233333,555.23,,,1.84,,5,8
2017-08-12T14:00:00,79.86399999999999,489.17,,,1.9425,,5,8
2017-08-12T15:00:00,35.87316667,423.11,,,2.045,,5,8
2017-08-12T16:00:00,11.55258333,357.05,,,2.1475,,5,8
2017-08-12T17:00:00,-12.767999999999999,290.99,,,2.25,,5,8
2017-08-12T18:00:00,-37.08858333,1619.9275,,,2.07,,5,8
2017-08-12T19:00:00,-61.40916667,2948.865,,,1.89,,5,8
2017-08-12T20:00:00,-85.72975,4277.8025,,,1.71,,5,8
2017-08-12T21:00:00,-97.12133333,5606.74,,,1.53,,5,8
2017-08-12T22:00:00,-101.1723333,5842.705,,,1.5375,,5,8
2017-08-12T23:00:00,-56.53483333,6078.67,,,1.545,,5,8
2017-08-13T00:00:00,33.53383333,6314.635,,,1.5525,,6,8
2017-08-13T01:00:00,105.32983329999999,6550.6,,,1.56,,6,8
2017-08-13T02:00:00,142.5711667,5359.3675,,,1.5325,,6,8
2017-08-13T03:00:00,121.86833329999999,4168.135,,,1.505,,6,8
2017-08-13T04:00:00,95.1585,2976.9025,,,1.4775,,6,8
2017-08-13T05:00:00,90.1385,1785.67,,,1.45,,6,8
2017-08-13T06:00:00,69.72936,1464.36,,,2.1225,,6,8
2017-08-13T07:00:00,49.32022,1143.05,,,2.795,,6,8
2017-08-13T08:00:00,28.91108,821.74,,,3.4675,,6,8
2017-08-13T09:00:00,8.50194,500.43,,,4.14,,6,8
2017-08-13T10:00:00,-11.9072,1046.7075,,,3.3175,,6,8
2017-08-13T11:00:00,-3.072,1592.985,,,2.495,,6,8
2017-08-13T12:00:00,-7.433666667000001,2139.2625,,,1.6725,,6,8
2017-08-13T13:00:00,43.195,2685.54,,,0.85,,6,8
2017-08-13T14:00:00,89.44283333,2494.2825,,,0.86,,6,8
2017-08-13T15:00:00,90.0565,2303.025,,,0.87,,6,8
2017-08-13T16:00:00,87.59516667,2111.7675,,,0.88,,6,8
2017-08-13T17:00:00,75.08316667,1920.51,,,0.89,,6,8
2017-08-13T18:00:00,67.5175,5574.6575,,,0.875,,6,8
2017-08-13T19:00:00,30.45325,9228.805,,,0.86,,6,8
2017-08-13T20:00:00,-6.611000000000001,12882.9525,,,0.845,,6,8
2017-08-13T21:00:00,-55.2805,16537.1,,,0.83,,6,8
2017-08-13T22:00:00,-49.26416667,17937.175,,,0.925,,6,8
2017-08-13T23:00:00,-3.8075,19337.25,,,1.02,,6,8
2017-08-14T00:00:00,-14.04433333,20737.325,,,1.115,,0,8
2017-08-14T01:00:00,38.27633333,22137.4,,,1.21,,0,8
2017-08-14T02:00:00,105.4705,17461.545,,,1.1425,,0,8
2017-08-14T03:00:00,117.8615,12785.69,,,1.075,,0,8
2017-08-14T04:00:00,102.7513333,8109.835,,,1.0075,,0,8
2017-08-14T05:00:00,122.15899999999999,3433.98,,,0.94,,0,8
2017-08-14T06:00:00,61.12875,4937.92,,,0.945,,0,8
2017-08-14T07:00:00,40.22979167,6441.86,,,0.95,,0,8
2017-08-14T08:00:00,19.33083333,7945.8,,,0.955,,0,8
2017-08-14T09:00:00,-1.568125,9449.74,,,0.96,,0,8
2017-08-14T10:00:00,-22.46708333,10953.68,,,0.965,,0,8
2017-08-14T11:00:00,-43.36604167,12457.62,,,0.97,,0,8
2017-08-14T12:00:00,-64.265,13961.56,,,0.975,,0,8
2017-08-14T13:00:00,-41.44483333,15465.5,,,0.98,,0,8
2017-08-14T14:00:00,2.8576666669999997,12611.765,,,0.865,,0,8
2017-08-14T15:00:00,41.99166667,9758.03,,,0.75,,0,8
2017-08-14T16:00:00,65.84033333,6904.295,,,0.635,,0,8
2017-08-14T17:00:00,82.35566667,4050.56,,,0.52,,0,8
2017-08-14T18:00:00,108.20233329999999,3656.6075,,,0.5425,,0,8
2017-08-14T19:00:00,123.35666670000002,3262.655,,,0.565,,0,8
2017-08-14T20:00:00,96.90066667,2868.7025,,,0.5875,,0,8
2017-08-14T21:00:00,54.45133333,2474.75,,,0.61,,0,8
2017-08-14T22:00:00,34.44683333,7043.0875,,,0.9375,,0,8
2017-08-14T23:00:00,25.53083333,11611.425,,,1.265,,0,8
2017-08-15T00:00:00,11.86866667,16179.7625,,,1.5925,,1,8
2017-08-15T01:00:00,14.37433333,20748.1,,,1.92,,1,8
2017-08-15T02:00:00,19.358,16240.0075,,,1.765,,1,8
2017-08-15T03:00:00,67.3015,11731.915,,,1.61,,1,8
2017-08-15T04:00:00,97.40916667,7223.8225,,,1.455,,1,8
2017-08-15T05:00:00,102.0201667,2715.73,,,1.3,,1,8
2017-08-15T06:00:00,132.908,3335.28875,,,1.28,,1,8
2017-08-15T07:00:00,114.912,3954.8475,,,1.26,,1,8
2017-08-15T08:00:00,82.15544444,4574.40625,,,1.24,,1,8
2017-08-15T09:00:00,49.39888889,5193.965,,,1.22,,1,8
2017-08-15T10:00:00,16.64233333,5813.52375,,,1.2,,1,8
2017-08-15T11:00:00,-16.11422222,6433.0825,,,1.18,,1,8
2017-08-15T12:00:00,-48.87077778,7052.64125,,,1.16,,1,8
2017-08-15T13:00:00,-81.62733333,7672.2,,,1.14,,1,8
2017-08-15T14:00:00,-89.25283333,9841.725,,,1.0525,,1,8
2017-08-15T15:00:00,-45.18966667,12011.25,,,0.965,,1,8
2017-08-15T16:00:00,-7.213833332999999,14180.775,,,0.8775,,1,8
2017-08-15T17:00:00,46.17566667,16350.3,,,0.79,,1,8
2017-08-15T18:00:00,111.21283329999999,13421.535,,,0.8425,,1,8
2017-08-15T19:00:00,121.97883329999999,10492.77,,,0.895,,1,8
2017-08-15T20:00:00,133.06233329999998,7564.005,,,0.9475,,1,8
2017-08-15T21:00:00,101.031,4635.24,,,1.0,,1,8
2017-08-15T22:00:00,67.663,5372.275,,,1.435,,1,8
2017-08-15T23:00:00,40.255,6109.31,,,1.87,,1,8
2017-08-16T00:00:00,12.847000000000001,6846.345,,,2.305,,2,8
2017-08-16T01:00:00,-30.47216667,7583.38,,,2.74,,2,8
2017-08-16T02:00:00,-66.24083333,6801.3925,,,2.2475,,2,8
2017-08-16T03:00:00,-43.64733333,6019.405,,,1.755,,2,8
2017-08-16T04:00:00,36.69816667,5237.4175,,,1.2625,,2,8
